date,station_id,time,humidity
20210131,488200,02:00pm,88%
20210131,488200,03:00pm,88%
20210131,488200,04:00pm,88%
20210131,488200,05:00pm,94%
20210131,488200,06:00pm,94%
20210131,488200,07:00pm,94%
20210131,488200,08:00pm,94%
20210131,488200,09:00pm,94%
20210131,488200,10:00pm,94%
20210131,488200,11:00pm,88%
20210131,488200,12:00am,88%
20210131,488200,01:00am,88%
20210131,488200,02:00am,94%
20210131,488200,03:00am,88%
20210131,488200,04:00am,88%
20210131,488200,05:00am,88%
20210131,488200,06:00am,88%
20210201,488200,07:00am,94%
20210201,488200,08:00am,83%
20210201,488200,09:00am,83%
20210201,488200,10:00am,78%
20210201,488200,11:00am,78%
20210201,488200,12:00pm,73%
20210201,488200,01:00pm,69%
20210201,488200,02:00pm,73%
20210201,488200,03:00pm,73%
20210201,488200,04:00pm,61%
20210201,488200,05:00pm,65%
20210201,488200,06:00pm,73%
20210201,488200,07:00pm,69%
20210201,488200,08:00pm,69%
20210201,488200,09:00pm,78%
20210201,488200,10:00pm,78%
20210201,488200,11:00pm,83%
20210201,488200,12:00am,83%
20210201,488200,01:00am,83%
20210201,488200,02:00am,83%
20210201,488200,03:00am,83%
20210201,488200,04:00am,83%
20210201,488200,05:00am,83%
20210201,488200,06:00am,83%
20210202,488200,07:00am,83%
20210202,488200,08:00am,83%
20210202,488200,09:00am,83%
20210202,488200,10:00am,73%
20210202,488200,11:00am,73%
20210202,488200,12:00pm,69%
20210202,488200,01:00pm,65%
20210202,488200,02:00pm,69%
20210202,488200,03:00pm,69%
20210202,488200,04:00pm,73%
20210202,488200,05:00pm,78%
20210202,488200,06:00pm,78%
20210202,488200,07:00pm,83%
20210202,488200,08:00pm,78%
20210202,488200,09:00pm,73%
20210202,488200,10:00pm,78%
20210202,488200,11:00pm,78%
20210202,488200,12:30am,78%
20210202,488200,01:00am,88%
20210202,488200,02:00am,83%
20210202,488200,03:00am,83%
20210202,488200,04:00am,83%
20210202,488200,05:00am,88%
20210202,488200,06:00am,88%
20210203,488200,07:00am,88%
20210203,488200,08:00am,83%
20210203,488200,09:00am,78%
20210203,488200,10:00am,69%
20210203,488200,11:00am,65%
20210203,488200,12:00pm,61%
20210203,488200,01:00pm,57%
20210203,488200,02:00pm,48%
20210203,488200,03:00pm,48%
20210203,488200,04:00pm,50%
20210203,488200,05:00pm,50%
20210203,488200,06:00pm,54%
20210203,488200,07:00pm,69%
20210203,488200,08:00pm,78%
20210203,488200,09:00pm,83%
20210203,488200,10:00pm,83%
20210203,488200,11:00pm,88%
20210203,488200,12:00am,88%
20210203,488200,01:00am,88%
20210203,488200,02:00am,88%
20210203,488200,03:00am,94%
20210203,488200,04:00am,94%
20210203,488200,05:00am,94%
20210203,488200,06:00am,94%
20210204,488200,07:00am,94%
20210204,488200,08:00am,88%
20210204,488200,09:00am,88%
20210204,488200,10:00am,94%
20210204,488200,11:00am,88%
20210204,488200,12:00pm,83%
20210204,488200,01:00pm,78%
20210204,488200,02:00pm,69%
20210204,488200,03:00pm,57%
20210204,488200,04:00pm,54%
20210204,488200,05:00pm,57%
20210204,488200,06:00pm,60%
20210204,488200,07:00pm,69%
20210204,488200,08:00pm,78%
20210204,488200,09:00pm,83%
20210204,488200,10:00pm,83%
20210204,488200,11:00pm,83%
20210204,488200,12:00am,88%
20210204,488200,01:00am,88%
20210204,488200,02:00am,88%
20210204,488200,03:00am,88%
20210204,488200,04:00am,88%
20210204,488200,05:00am,88%
20210204,488200,06:00am,88%
20210205,488200,07:00am,88%
20210205,488200,08:00am,88%
20210205,488200,09:00am,88%
20210205,488200,10:00am,73%
20210205,488200,11:00am,61%
20210205,488200,12:00pm,54%
20210205,488200,01:00pm,54%
20210205,488200,02:00pm,47%
20210205,488200,03:00pm,45%
20210205,488200,04:00pm,45%
20210205,488200,05:00pm,47%
20210205,488200,06:00pm,61%
20210205,488200,07:00pm,57%
20210205,488200,08:00pm,65%
20210205,488200,09:00pm,73%
20210205,488200,10:00pm,78%
20210205,488200,11:00pm,78%
20210205,488200,12:00am,78%
20210205,488200,01:00am,83%
20210205,488200,02:00am,88%
20210205,488200,03:00am,94%
20210205,488200,04:00am,94%
20210205,488200,05:00am,94%
20210205,488200,06:00am,94%
20210206,488200,07:00am,94%
20210206,488200,08:00am,83%
20210206,488200,09:00am,78%
20210206,488200,10:00am,73%
20210206,488200,11:00am,64%
20210206,488200,12:00pm,60%
20210206,488200,01:00pm,60%
20210206,488200,02:00pm,57%
20210206,488200,03:00pm,54%
20210206,488200,04:00pm,47%
20210206,488200,05:00pm,50%
20210206,488200,06:00pm,57%
20210206,488200,07:30pm,64%
20210206,488200,08:00pm,88%
20210206,488200,09:00pm,83%
20210206,488200,10:00pm,83%
20210206,488200,11:00pm,83%
20210206,488200,12:00am,83%
20210206,488200,01:00am,88%
20210206,488200,02:00am,88%
20210206,488200,03:00am,88%
20210206,488200,04:00am,88%
20210206,488200,05:00am,88%
20210206,488200,06:00am,88%
20210207,488200,07:00am,94%
20210207,488200,08:00am,88%
20210207,488200,09:00am,88%
20210207,488200,10:00am,73%
20210207,488200,11:00am,65%
20210207,488200,12:00pm,57%
20210207,488200,01:00pm,54%
20210207,488200,02:00pm,48%
20210207,488200,03:00pm,48%
20210207,488200,04:00pm,54%
